,text,label_x,label_y,label_z
6652,"Nguy_hiểm có_thể tránh , nhưng họ lại không làm vậy ! hậu_quả là phải trả_giá bằng tính_mạng . Thật khó hiểu ?",0,0,3
6653,Ai cũng đã từng 1 vài lần bị khi bé .,0,0,0
6654,"Mừng vì đã hơn hai tuần chúng_ta không có thêm ca lâu nhiễm cộng_đồng . Nhưng mong mọi người đừng chủ_quan , hãy tiếp_tục thực_hiện nghiêm_túc những khuyến_cáo của bộ tế .",0,0,0
6655,Vụ này đọc đến cuối thì thấy quá dễ tìm ra . Vì đã có hai dãy số tài_khoản và pass .,0,0,6
6656,Mình không bao quan_tâm đến bầu_cử mỹ . Mà lần này trump làm quá tốt .,1,0,1
6657,Mua sớm có lợi hơn . Chậm 1 phút hối_hận 1 đời .,0,0,9
6658,Ngày_xưa hay nói cá ăn kiến thì kiến ăn cá . Giờ_đây cá ăn rắn thì rắn ăn cá .,0,0,7
6659,Ông ấy sẽ khỏi và đăc cử nhiệm_kỳ mới . Đó là sứ_mệnh mà ông mang .,0,0,1
6660,"Nên xử 2 người này sao cho thỏa_đáng . Nếu các bé là con tôi , tôi sẽ hành_hạ chúng gấp ngàn lần chúng hành_hạ các bé .",0,1,6
6661,"Tên đường cũng như đường số 1 đường số 2 , đặt ra chỉ để người_ta biết đường mà đi . Đổi làm gì cho mắc công .",1,0,3
6662,Quá đau_đớn ! nỗi đau thấu tận trời xanh !,0,0,3
6663,"Mình rất ngưỡng_mộ bạn này . Mình chưa thi ielts , chỉ giao_tiếp xoàng , ngữ_pháp lẫn_lộn hết , thật là buồn quá đi .",0,0,8
6664,Cá_voi sát_thủ đứng đầu chuỗi thức_ăn trên biển mà hình_như nhiều người nghĩ là cá_mập .,0,0,7
6665,"Có cách nào phát_hiện ra vi rút covi trong 2 hoặc 5 ngày không ? nếu phát_hiện sớm rút ngắn được thời_gian cách_ly , thế_giới sẽ hòa_hợp nhanh hơn .",1,0,0
6666,Tuyệt_vời quá việt nam ơi . Chúng_ta quyết chung tay giữ thành_quả này .,0,0,0
6667,"Quan_trọng mãnh đất đó trong sổ_đỏ ai là người đứng_tên , nếu anh bạn đứng_tên là người đại_diện thì bạn không có cửa để chia nếu cha hoặc mẹ bạn là người đứng_tên thì bạn có phần .",1,0,6
6668,"Đà_nẵng năm nay quá đen . Vừa bị covid 19 tàn_phá , sắp tới lại bị bão .",0,0,3
6669,Đúng là tường đất made in china chất_lượng kém thật . Mới 600 năm mà đã đổ tan_tành hết cả .,0,1,7
6670,Không liên_quan nhưng bên fe credit này nhắn_tin quảng_cáo quá nhiều .,0,0,9
6671,"Liv hồi xưa được coi là vua đấu cup , nhưng có vẻ như giờ đã bàn_giao danh_hiệu này sang cho ars rồi .",0,0,4
6672,"Lo_ngại nhất_nhất là khi mua nóng qua đi , mùa đông và mùa xuân trở_lại mà thế_giới chưa dập được dịch hoặc chưa phát_minh ra thuốc phòng_chống và điều_trị thì rằng dịch lại tái bùng_phát mạnh trở_lại .",1,0,1
6673,Ca hết_sức dũng_cảm_mưư mẹo để tóm gọn bọn buôn cái chết_trắng . Hoan_hô ! các chiến_sĩ ca .,1,0,6
6674,"Xử thật nặng , .",0,0,6
6675,Xưa xem phim tvb mấy tay anh_chị là hay cầm cái cục điện_thoại này lắm nè .,0,0,7
6676,Không ai làm kinh_doanh mà muốn mang_tiếng_thế này cả . Nếu tôi là chủ cơ_sở này thì cũng rất đau_lòng vì tâm_huyết của mình đổ sông đổ biển thế này . Thôi_thì cố_gắng khắc_phục và làm lại từ đầu nha anh .,1,0,9
6677,"Nhìn to cao_đẹp_trai thế kia mà_lại đi ăn_cướp , rồi giờ ngồi bóc gần 30 cuốn lịch chắc có mỏi tay ?",0,1,6
6678,Đừng lo cho nước mỹ . Để sức lo cho mình đi .,0,0,1
6679,"Sau tiêm , theo_dõi tại trung_tâm tế 30 phút không có phản_ứng gì lạ , bé được cho về nhà . Ba mẹ đưa gửi con tại một cơ_sở giữ trẻ gia_đình . Liệu ngoài vacxin ra còn khả_năng nào nữa không ?",1,0,0
6680,"Sở_dĩ ở miền trong nhiều tên đường sai là do cách phát_âm . Nhân_tiện tôi xin góp_ý về cách sử_dụng tên đường ở nhiều thành_phố có điểm bất_cập và lãng_phí . Việc đánh_số nhà theo ngõ tuy rối nhưng thực_ra rất dễ tìm và khoa_học , có có bao_nhiêu xẹt đi_nữa thì cứ theo địa_chỉ đó cũng tìm ra và người tìm dễ_dàng xác_định ở khu_vực nào vì bắt_đầu_từ những con đường chính ai cũng biết . Nếu đặt tên kèm số kiểu như đường thắng_lợi 12 , bình an 20 , thành_công 05 . Thật chẳng có nhiều ý_nghĩa và nếu không có bản_đồ thì người ở khu_vực khác không biết đằng nào mà tìm . Ngoài_ra nhiều con đường rất ngắn , nhỏ ít nhà ở mà_lại đặt mất 1 cái tên trong khi chỉ cần đưa vào làm ngõ , hẻm là được .",1,0,3
6681,Mọi đứa trẻ khi sinh ra đều là 1 thiên_thần và cháu cũng vậy ! điều hạnh_phúc nhất là cháu có 1 người bố tuyệt vờicon chú tuy có vẻ may_mắn hơn cháu nhưng con_trai của chú lại không có được 1 người bố tuyệt_vời như cháu . Cháu sẽ thành_công ! chú tin chắc như thế .,0,0,5
6682,"Giờ thấy buôn ma_túy toàn tính bằng tạ , tấn , nhỏ nhỏ cũng vài đến hàng chục . Trước_đây chắc chỉ trên phim hongkong mới có cảnh này .",0,0,6
6683,Không hiểu sao cha_mẹ để con mình tự_do đến thế ?,0,0,6
6684,Bạn làm đơn ra tòa họ sẽ giải_quyết cho bạn .,1,0,6
6685,Ý mà . Trump nằm trong danh_sách người lớn_tuổi cũng căng nha .,1,0,1
6686,"Ai cũng biết đối_thủ mạnh nhất , nguy_hiểm nhất đối_với chiến_dịch tranh_cử của trump là ncovid nhưng ông ấy cứ giả_vờ không quan_tâm . Thay_vì công_kích chống dịch quyết_liệt ncovid ngay từ lúc đầu thì lại tập_trung vào biden .",0,0,1
6687,"Hay quá barca . Khi không cần dồn 82 bóng qua chân si , barca đá thanh_thoát hẳn , thoát dớp hòa thua từ 2015 dù chỉ có 10 người . Khi chỉ còn 28 bóng qua chân , si tịt_ngòi . Ai lên whoscored xem giúp si được bôi mầu gì với .",1,0,4
6688,Thật tuyệt_vời . Ca này sẽ làm cho thế_giới phải ngưỡng_mộ cái tâm và cái tầm của các bác_sĩ bệnh_viện chợ rẫy nói_riêng và ngành học việt nam nói_chung .,0,0,0
6689,Chắc lại giành gái đó mà .,0,0,7
6690,"Tầm đấy mua con vios xe lướt 2017 2018 là ok nhất , khoang rộng , chỗ ngồi cũng thoải_mái cho gia_đình 4 5 người ! đi 10 năm nữa không phải suy_nghĩ .",1,0,2
6691,Bản seltos lux mà bị cắt option thì hơi buồn_cười . Ngay cả cái cam lùi và màn_hình nó cũng cắt trong khi sắp tới luật yêu_cầu tất_cả xe ô_tô phải có cam lùi . Hài .,1,0,2
6692,Bài viết rất hay !,0,0,9
6693,"Nó cũng cần để sống , cần vui_chơi , con_người cũng vậy tại_sao phải đối_xử động_vật tàn_nhẫn như thế chứ ?",0,0,7
6694,"Sáng_kiến rất hay , rất đặc_biệt . Thấy các em làm tôi nghĩ đến hình_ảnh nhóm amazon mấy chục năm trước làm_việc ngồi_xổm dưới đất .",0,0,8
6695,Khổ cho con quá .,0,0,6
6696,"Mua bảo_hiểm_nhân_thọ là để vừa bảo_vệ cho mình vừa thể_hiện trách_nhiệm với người_thân . Bạn là 1 người giỏi với tuổi này đã có_thể để_dành được số tiền không nhỏ 500 , thế nên mình nghĩ 1 tháng đối_với bạn không vấn_đề gì . Mọi người tham_gia bhnt vì rủi_ro không đợi_chờ ai , nó không chỉ đến với người đã có gia_đình . Nếu mình may_mắn không rủi_ro thì số tiền hoàn lại cũng tương_đương lãi_suất ngân_hàng , nếu không may thì cha_mẹ cũng chỉ lo chăm_sóc cho mình còn tài_chính công tình_yêu bảo_hiểm đã lo . Chúc bạn có sự lựa_chọn đúng ! thân .",1,0,9
6697,Hollywood mau tận_dụng cảnh này đóng phim khỏi dựng cảnh .,0,0,7
6698,"Mua xe gì cũng được , trừ toyota ra .",0,0,2
6699,Khổ lắm rồi bão ơi .,0,0,3
6700,Ars là hình_ảnh của liv trong những năm trước đây . Arteta đã xác_định lấy liv làm hình_mẫu .,1,0,4
6701,Đừng xả . Giữ tích nước mùa khô . Miền bắc đã hết mùa mưa .,0,0,3
6702,"Nói thực_lòng , cứ nhìn vào cái ba_lô đựng sách_vở đi học của học_trò thì biết ngay chương_trình nặng hay nhẹ thôi chứ cần gì phải chờ thông_tin ở cơ_sở báo lên . Cứ còn cái cảnh một cuốn sách giáo_khoa lại kèm theo một cuốn để học tốt môn đó thì làm_sao nhẹ tải được . Cứ đến các hiệu sách mà xem , đã có cuốn ngữ_văn lớp . Thì lại có cuốn để học tốt ngữ_văn lớp . Đã có cuốn toán lớp . Thì như rằng có cuốn để học tốt môn toán lớp . Môn nào cũng thế_thì học_trò bơi trong biển kiến_thức là phải thôi .",0,1,8
6703,"Quá tuyệt_vời , những người có tâm . Made by vietnam .",0,0,7
6704,Biết sợ rồi à ?,0,1,9
6705,"Quá côn_đồ . Coi_thường pháp_luật , coi_thường mạng sống người khác . Mong pháp_luật sử thật nghiêm .",0,1,6
6706,Tôi hy_vọng tổng_thống mỹ và phu_nhân nhanh_chóng khỏi bệnh vượt qua căn_bệnh covid 19 để lái con thuyền nước mỹ thêm nhiệm_kỳ này .,0,0,1
6707,Nhà mình ở quê chắc bằng tiền xây cái cổng này .,0,1,9
6708,Đau_lòng quá thương các con quá .,0,0,3
6709,Ai thắng_cử cũng thế . Thế_giới vẫn theo chiều_hướng cũ thôi .,0,0,1
6710,"Đây là tuyến trục xương_sống của đbscl , hy_vọng được xây mới hoàn_toàn song_song với quay lại phụng hiệp hiện_hữu , mỗi chiều 4 làn xe , chứ 2 làn xe chiều thì không bao_lâu sẽ lại quá_tải .",1,0,3
6711,Qua bài này cho thấy câu nói sinh nghề_tử nghiệp là có thật .,0,0,7
6712,"Cầm dao xông vào quán , đánh tại quán , rồi bắt đi , đánh trên xe di_chuyển , dừng xe trên bãi đánh tiếp , chở về chung_cư đánh nữa . Vài ngày ! bạn trai không tố_cáo à ?",1,0,6
6713,Có một bài mà trump sử_dụng đến mức thượng thừa đó là luôn đổ lỗi cho người khác và khoe_khoang về mình .,1,0,1
6714,"Mình đang thắc_mắc là có đơn tố_giác tội_phạm , có bằng_chứng cụ_thể , rõ_ràng mà sao cơ_quan công_an không khởi_tố vụ án , khởi_tố bị_can nhỉ . Ai rành luật giải_thích giúp với !",0,0,8
6715,"Vì_thế khuyến_cáo những bạn chạy lụt nhớ cầm chai xịt côn_trùng theo , thấy bè nào xịt bè đó .",0,0,7
6716,Đọc những trận đánh như này hấp_dẫn thật .,0,0,1
6717,"Gọi_là cạnh hình_vuông , xếp 7 hình_vuông liên_tiếp theo đường_chéo hồ ta có phương_trình 8 độ dài đường_chéo hồ chữ nhậtx 3,883 chu_vi 2 7 62,1289 diện_tích 7 105,5469 .",1,0,8
6718,Khiếp thiệt chi xài lặt_vặt cá_nhân thôi mà hơn 50 tỷ .,0,0,6
6719,Lại mâu_thuẫn vì nhậu . Cái kết là cái chết vô_nghĩa .,0,0,6
6720,"Tiếc_thương bác vô_cùng , tôi rất thích bộ phim_phủ .",1,0,5
6721,Chúc nhóm thiện nguyện minh_tinh luôn mạnh_khỏe . Xin cảm_ơn các bạn luôn đồng_hành cứu_vớt trẻ sơ_sinh bất_hạnh .,0,0,0
6722,"Mới_đầu_đọc lướt qua nhìn tỉ_số cứ tưởng là trận beyern với barca được đá bù lại chứ . May quá định_thần lại mới rõ là schalke , vậy là shalke kém barca rồi , bên nhà ấy còn ghi được 2 trái_cơ , quá đẳng_cấp còn gì .",1,0,4
6723,"Dồn rủi_ro vào người khác , người đi học mất thời_gian tiền , bên nào bù_đắp cho họ ?",0,0,8
6724,Tôi thấy chưa vào lớp 1 có nhiều bé đã đọc được viết được rồi . Là những bé đã học trước con bé nào chưa học trước thì theo sao kịp . Cải_cách càng nhiều học_vẹt càng nhiều . Tôi có gặp bé lớp 4 tôi có hỏi 3x5 15 tôi có hỏi bé hiểu tại_sao bằng 15 bé nói không biết chỉ học thuộc thôi . Trong khi toán toàn 9 10 . Bó_tay .,0,1,8
6725,Hãy tìm_hiểu và đầu_tư vào đồng_tiền kỷ thuật_số . Là tốt nhất trong thời_điểm này . Chúc bạn may_mắn và thành_công !,1,0,9
6726,"Không biết tôi đọc cái gì nữa đây , mong phạt mạnh_tay những đối_tượng này .",0,1,6
6727,"Thật_ra mình thấy ca từ và giai_điệu bài hát khá bình_thường . Nhưng giọng hoài lâm rất hay , xử_lý mượt và giàu cảm_xúc . Cộng với hiệu_ứng phim sau_này thì chắc bài hát cũng sẽ nổi đấy .",0,0,5
6728,"Mình không hiểu là hãng hay mời hoặc khuyến_mại lắp sàn da , trong khi sàn nỉ nguyên_bản cách_âm và chống ù rất tốt ?",1,0,2
6729,"Với mình nghe từ những ngày đầu anh trường bắt_đầu ca_hát , từ kiếp ve_sầu , kiếp rong buồn . Thì có_lẽ đến 70 các bài đều tạo hit . Giờ lớn đủ thứ phải lo nên không có thời_gian nghe nhạc 3 4 năm nay , không rõ những bài ra tiếp_theo có được như xưa nữa không . Với mình thì gắn_bó nhất là mãi_mãi một tình_yêu , nhờ nó mà mình tán cô nào cũng đổ vì hát giống đan trường .",1,0,5
6730,"Tôi cảm_thấy chán cho nền giáo_dục , thương cho các cháu học_sinh vì học ở lớp cả ngày nhưng tối về vẫn phải học bài đến 11 12 đêm . Quy_định giáo_viên không được giao bài_tập về cho học_sinh khi phải học 2 buổi 1 ngày nhưng bé nhà tôi đang học lớp 5 , ngày nào cô_giáo cũng giao hơn chục bài_toán từ sách bài_tập , đến sách toán nâng cao , phiếu bài_tập , luyện từ và câu , cùng em học tiếng việt , soạn bài mới cho môn toán và môn tiếng việt . Nhiều hôm cô còn bắt viết chính_tả và bài_tập làm văn . Các cháu học rất áp_lực , hôm nào cũng kêu cô cho nhiều bài_tập về nhà , các cháu không có thời_gian nghỉ_ngơi vui_chơi hoặc học thêm các môn năng_khiếu khác . Tôi định có ý_kiến với cô_giáo là cho các cháu ít bài thôi , chỉ nên giao bài_tập vào ngày cuối tuần nhưng sợ cô giao trù con mình năm lớp 4 tôi cũng có ý_kiến là cô cho quá nhiều bài_tập về nhà nên con tôi bị cô trù mãi . Chính vì lẽ đó mà nhiều gia_đình có điều_kiện , họ không muốn cho con học trường công mà cho học trường quốc_tế để cho con phát_triển toàn_diện . Mong các nhà cải_cách giáo_dục cải_cách theo cách dạy và học của các nước phương tây cho học_sinh đỡ vất_vả hơn .",1,1,8
6731,Vẻ đẹp của tự_nhiên không có gì thay_thế được .,0,0,7
6732,"Tôi cũng từng mua qua mạng một sản_phẩm từ hồng kông , so với quảng_cáo thì chất_lượng thực tể thấp hơn nhiều . Vợ tôi từng nói rằng nhìn tận_mắt , bắt tận_tay còn chẳng ăn ai chứ nhìn qua mạng nó ảo lắm ông ơi giờ thì tôi tin đó là sự_thật . Sẽ không bao_giờ mua hàng qua mạng từ đây .",1,0,0
6733,Nhìn có thẫm mỹ bắt_mắt chút nào đâu mà thích !,0,1,9
6734,"Học trên trường , học ở nhà cô , học cả tuần , tối về lại học , mất hết tuổi_thơ các cháu rồi . Lớp 1 thôi , bày_đặt mục_tiêu cao_xa mà làm gì . Đúng là không cho con học chữ trước thì các cháu khốn_khổ khi vào lớp 1 , không khác gì học cuốn_chiếu của sinh_viên , học xong con quên sạch vì nhồi_nhét , đến khổ , bao năm cải_tiến_cải_lui chỉ thêm phức_tạp , lãng_phí .",1,1,8
6735,Sống ảo quá sẽ có lúc rất khó chấp_nhận hiện_thực .,0,0,6
6736,"Nên rút_tiền ra mua bất_động_sản bạn ạ , nhưng nên mua ở hai dạng người đang cư_trú có nhu_cầu chuyển đi và khu_vực đó không bị làm_giá thổi giá theo kiểu sắp có quy_hoạch , dự_án abc gì đó . , có khả_năng duy_trì việc cư_trú , sinh_hoạt , kinh_doanh bình_thường hoặc ii tài_sản bị bán đấu_giá ở khu_vực đáp_ứng điều_kiện , cái này bạn có_thể tìm thấy rất nhiều trên báo . Về lâu_dài , giá đất ít giảm nếu không bị thổi và chỉ có chững lại rồi tăng . Bạn gửi tiết_kiệm , lãi_suất ngân_hàng bị lạm_phát ăn_mòn gần hết và tiền gốc của bạn cũng bị yếu_tố lạm_phát và tăng_giá ăn hết . Bạn có_thể tìm các ví_dụ gần nhất xung_quanh mình về đầu_tư bất_động_sản dài_hạn trong 3 5 hoặc 10 năm sẽ thấy rõ .",1,0,9
6737,"Đôi_khi là do các cháu ngứa lợi , đang mọc răng thôi ạ . Con tôi cũng bị cắn này . Giờ học luôn kiểu đó về cắn anh 2 nó . Hii .",0,0,8
6738,"Gọi 3 cạnh tam_giác lần_lượt là , , và 3 đường_cao tương_ứng là , , zta có 2 . . . 2 hay 2 ta có 2 2 2 không nên 2 3 ab bc ca hay ab bc ca 4 3 tương_đương với 4 9 nên diện_tích tam_giác không_thể lớn hơn diện_tích trái_đất .",1,0,8
6739,Bài viết rất hay ! một câu_chuyện thú_vị !,0,0,9
6740,"Nói_chung cái gì quá nó cũng không tốt . Cơ_địa mỗi người mỗi khác , do vậy tùy theo nhu_cầu cơ_thể mà mỗi người có xu_hướng ăn_uống khác nhau . Tôi thấy nhiều người cứ nghe thông_tin trên mạng ăn cái này uống cái kia tốt vậy là ăn , uống thứ đố vô_tội_vạ không cần biết liều_lượng , số_lượng .",1,0,0
6741,"Xem đáp_án câu 1 là thôi , khỏi giải câu 2 3 4 . Có thánh nào giải được câu 1 không , mời lên bục nhận giải ?",0,0,8
6742,Đúng là đất_nước của những hoa_hậu . Đẹp mê_ly !,0,0,5
6743,"Cầm_thú ! lấy mẹ , hại cả 2 cô con_gái nhỏ , dại_khờ ! lời cảnh_báo cho các bà mẹ có con_gái mà muốn đi bước nữa !",0,1,6
6744,"Ông hvl mới đang cố mang 1 tiền_đạo đẳng_cấp top thế_giới về chơi vị_trí tiền_vệ kiến_tạo để tạo sự khác_biệt thay_vì kiếm 1 vị_trí tiền_vệ trung_tâm đầy sáng_tạo như xavi hay iniesta , thứ mà barca đang thiếu . Ong có thanh kiếm sắc trong tay nhưng lại dùng nó để làm công_cụ gọt_dũa lưỡi gươm khác . Thì ông vừa làm cùn 1 đi 1 món binh_khí thuộc hạng tốt nhất trong hành_trang của ông rồi . Kiếm 1 ông tiền_vệ trung_tâm và 1 thủ_lĩnh hàng thủ , vẫn phát_huy gm cho nước hậu mùa sau nhưng cần duy_trì lợi_thế có trong tay 1 sát_thủ m10 hay m82 mà các thánh đùa đang gọi .",1,0,4
6745,"Đấy , nhìn con hàu con hà mà học_tập , có công mài sắt có ngày vào xoong .",0,0,7
6746,Cháu cứ tưởng mỗi người ủng_hộ 5 không lấy quỹ phòng_chống covid . Xd,0,0,0
6747,"Covid xâm_nhập nhưng có phát bệnh ngay đâu , phải ủ_bệnh một thời_gian thì xét_nghiệm mới dương_tính . Bác này vẫn cần được theo_dõi chặt_chẽ , hôm nọ tranh_luận tùm um với nhau còn gì cả bác dẫn chương_trình nữa .",1,0,1
6748,"Mình có_thể đánh_đổi mạng mình cho con mình , không hiểu sao trên đời lại có những bậc phụ_huynh độc_ác đến vậy .",1,1,6
6749,"Thực_ra thì chi_phí nhân_công và vật_tư không tăng nhiều , gần như giữ nguyên giá trong khoản 5 năm qua . Giá bán tăng có_thể là do tiền lời của các đại_gia_tăng lên hoặc các chi_phí giá đất giá đất theo quy_định để tính thuế cũng không tăng đáng_kể hoặc chi_phí giao_dịch , giao tế liên_quan .",1,0,9
6750,Có xa nhau xin đừng là tàn tro .,0,0,5
6751,Xe_bồn chạy sai làn !,1,0,2
6752,Tôi thấy chữ trong bức ảnh .,0,0,2
6753,"Tội cho thằng cháu trai , mong là đó chỉ là sự nghe theo lời người đàn_bà này nhất_thời , chứ không sẽ khó mà thành người tốt được , tham_lam thì làm xấu một_mình nghĩ sao dẫn_dắt cho đứa cháu !",1,1,6
6754,"Với học_sinh , đừng bao_giờ dùng từ có_thể . Một là cho phép , hai là không cho cấm , còn có_thể thì với chúng đó là cho phép và làm thoải_mái .",0,0,8
6755,"Thở_phào ! nên ưu tiền trồng , bảo_tồn , giữ rùng . Dựa_án có_thể_hủy , thay_đổi , điều_chỉnh nhưng rừng và cây nên giữ nguyên !",0,0,3
6756,"Các con mới đi học được 3 ngày , mới bước qua kỳ khai_giảng cấp 1 đầu_tiên của cuộc_đời .",0,0,8
6757,"Nguyên_vật_liệu xây_dựng không tăng , covid chưa lắng xuống trừ việt_nam . Có khu 10 năm chưa bán được vậy tăng do đâu ?",0,0,9
6758,Ở đâu coi_thường dịch_bệnh thì ở đó sẽ phải trả_giá đắt . Đẩy_mạnh phòng_chống dịch là việc_làm tốt nhất đẩy_lùi dịch_bệnh .,1,0,1
6759,"Nhóm nhạc trẻ tuổi nhưng tài cao , không chỉ phủ sống khắp châu á mà còn cả thế_giới .",0,0,5
6760,"Có ai theo thuyết âm_mưu không ? hay cũng_nên thông_cảm cho ông ấy , vì đã 78 tuổi rồi , cái tuổi thất thập cổ lai_hy .",0,0,1
6761,"Xin chia buon , quá đau_lòng .",0,0,3
6762,"Thực_sự khuyên mọi người ăn_chay cứ ăn rau , củ , quả , nấm , các loại đậu . Chứ không nên ăn mấy món được chế_biến có tên như đồ mặn .",1,0,0
6763,Bao_nhiêu năm rồi . Đi_sâu vào đầu bao thế_hệ rồi . Thiết_nghĩ tên đường cũng như tên người . Sinh ra có 1 cái tên và cái tên đó sẽ đi theo suốt cả đời người dù sai hay đúng dù xấu hay đẹp .,1,0,3
6764,"Nhớ hồi còn học cấp hai , mua này hay cúp học đi bắt cá , vui ghê .",0,0,3
6765,"Có 200 triệu rồi thì nên mua trả_góp 1 chiếc xe tốt mà dùng , 4 chỗ hay 7 chỗ tùy bạn thích . Vì bạn không_thể ngày nào cũng đi nên hợp_tác với dịch_vụ cho thuê xe , 1 tháng chỉ cần cho thuê 6 đến 8 ngày là bạn đủ trả_góp cho chiếc xe rồi . Đi 22 ngày còn lại bạn đi đâu thì tùy mà khỏi tốn tiền xăng vì lấy tiền cho thuê xe sẽ đủ tiền xăng .",1,0,2
6766,Mong các con mau khỏe !,0,0,0
6767,Phương oanh đẹp nhất nhưng nếu mặc đầm màu sáng sẽ đẹp hơn . Thích diễn_xuất của bảo thanh nhưng giảm ký đi nhé em .,1,1,5
6768,"Vượt đèn_đỏ , chạy lấn làn xe_máy . Nên thu_hồi giấy_phép lái_xe và phạt mút khung .",1,0,2
6769,Tôi có con lớp 1 năm nay . Cô_giáo nói con tôi chưa biết đặt câu ? lơp 1 nó đánh_vần còn chưa xong mà đặt được câu ? nhin hết sách chân tròi sáng taạo thấy đoạn văn mà hết_hồn không nghĩ đó là sách lớp 1 . Ngày_xưa tôi nhớ đoạn văn đó tuong đương với sách lơp 3 . Nếu ph không am hiêu tôi đam bảo sẽ không biết kèm con thế_nào .,1,0,8
6770,Anh văn ngọc thiên hải lăng nói chuẩn .,0,0,3
6771,"Tôi thấy bây_giờ các trường_học tổ_chức học cho các cháu rất nhiều , chính khóa , phụ_đạo , và lách dạy thêm bằng cách mở các trung_tâm . Có dịp tôi về quê gặp lại thầy cũ , thầy có ý là các trường trên phố bây_giờ giáo_viên thường kéo_dài nd học để dạy thêm , học bù thay_vì dạy truyền_tải đủ như sgk . Dẫn tới tình_trạng hs học nhiều , triền_miên nhưng thời_gian tự học , dọn_dẹp sinh_hoạt thì rất ít ! mtruong giao dục đang phát_triển theo hướng thương_mại , thay_vì thực_hiện đúng nguyên_tắc vốn có trước đây !",1,1,8
6772,"Tôi nói rồi , cảnh_sát mỹ đã yêu_cầu thì đừng chống_đối vì có_thể bị trấn_áp bằng vũ_lực ngay nếu cảnh_sát cảm_thấy có mối đe_dọa tiềm_tàng .",1,0,1
6773,Càng gây cấn càng kịch_tính hình_ảnh trump càng nỗi bật đối_bới tất_cả những ai theo_dõi bầu_cử ở mỹ .,0,0,1
6774,"Ứng_cử_viên biden lại thêm cơ_hội chiến_thắng rồi . Là người đứng đầu đất_nước , được bảo_vệ nghiêm_ngặt vậy_mà còn bị thì cử_tri có quyền lo_lắng lớn . Nhưng nếu trump có_thể bình_phục sớm thì đây có_thể là cú hích lớn cho trump .",1,0,1
6775,Một phút sa_ngã mất cả thanh_xuân .,0,0,6
6776,Tại_sao thi và sát_hạch bằng lái_xe hạng nặng giao cho bộ công_an phụ_trách là đúng .,1,0,2
6777,Quá nguy_hiểm . Cần thắt chặt lại quy_trình quy_định mở thẻ tín_dụng và thủ_tục cho vay .,0,0,9
6778,Nâng_cấp mở_rộng thêm quản_lộ phụng hiệp là tương_đối ổn rồi .,0,0,3
6779,"Thôi đi các bạn , các bạn làm gánh nặng của thiên_tài bao năm nay chưa đủ sao ? bàn thắng không qua chân thiên_tài ai cho ghi ? đã thế ghi hẳn 3 bàn ? may mà có cậu nhóc fati đặt trái bóng lên vạch 11 cho thiên_tài sút kiếm bàn thắng bôi thống_kê không thì thiên_tài lại đòi ra đi tiếp nữa bây_giờ . Nói_vậy thôi , không ghi_bàn thì thiên_tài tổ_chức lối chơi , kiến_tạo 5,6 băng , kiểu gì mà thiên_tài chả gánh team .",1,0,4
6780,Cây táo này mà còn sống chắc cả tỷ usd !,0,0,7
6781,"Càng có cơ_hội để phục_thù , cố lên chú lùn !",0,0,4
6782,"Seltos đi bạn , thời_trang , trẻ_trung , cá_tính . Kona như siêu_nhân ấy .",1,0,2
6783,"Tội_nghiệp quá . Thiết_nghĩ cha_mẹ nên dạy trẻ bơi . Không có bể_bơi thì tập bơi ao hoặc suối cũng được . Rất nhiều trẻ bị chết_đuối dù trong ao hồ nước tĩnh mình đang ở chau âu , lớp dạy bơi nhận trẻ từ 3 tuổi . Con mình 4 tuổi đã biết bơi . Thực_sự trẻ không biết bơi thì nguy_hiểm dồn_dập .",1,0,3
6784,Không lấn_lướt đơn_giản là do west ham lựa_chọn chính lối đá giống arsenal là phòng_ngự phản_công để chống lại . Lựa_chọn này là hợp_lý vì sẽ bắt arsenal phải từ_bỏ phòng_ngự để chơi tấn_công trong bối_cảnh họ thiếu 1 tiền_vệ sáng_tạo . Arsenal đã may_mắn khi thắng cách 1 bàn nhưng qua đây mới thấy họ cần phải mua được houssem aouar cho những trận cầu với những đội bóng nhỏ chơi phòng_ngự chủ_động .,1,0,4
6785,Quê tôi giờ không còn con nào .,0,0,3
6786,"Lãi_suất tiết_kiệm đã quá thấp , rút ra đầu_tư đất hay nhà cho thuê là rất hợp_lý lúc này .",1,0,9
6787,"Khốn_nạn quá , mỗi lần đọc mấy tin như thế này tức điên người . Trên đời này sao lại có loại người như thế tồn_tại chứ .",0,1,6
6788,Quan_điểm covid19 có_thể lây qua khí dung là có thật . Nên mũ bảo_hộ con vịt là một sáng_kiến hay và hiệu_quả . Bs xứng_đáng là công_dân ưu_tú thủ_đô . Bs sẽ giỏi hơn và thăng_tiến nhiều hơn trong tương_lai . Chúc bs cấp sức_khỏe và luôn hạnh_phúc trong cuộc_sống .,1,0,0
6789,"Thực_sự ít khi bình_luận trên trang báo yêu thích này , nhưng hôm_nay vẩn muốn vào đây conmentcám ơn đạo_diễn cùng ekip đã cống_hiến hết_sức mình cho một tác_phẩm điện_ảnh , dù chưa biết những công_sức đó có được ghi_nhận hay không nhưng các anh đã cháy hết_mình cho nghệ_thuật . Thật_sự quá cảm_động . Mong các anh luôn dồi_dào sức_khỏe để tiếp_tục có những sản_phẩm_chất_lượng như thế này .",1,0,5
