,text,label_x,label_y
8128,không tạo điều_kiện cho sinh_viên thoải_mái học_tập .,2,2
8129,trưởng ban tổ_chức .,0,9
8130,cô rất nhiệt_tình giảng bài rất dễ hiểu .,1,2
8131,lấy ví_dụ từ thực_tế dễ hiểu .,1,2
8132,địt_mẹ đáng sợ .,3,3
8133,vì em nghĩ_suy cho_cùng môi_trường tốt đối_với cả bản_thân_sinh_viên hay với trường đều trăm lợi không hại .,0,4
8134,liên_chi_đoàn khoa kinh_tế và quản_lý nguồn nhân_lực xin thông_báo .,0,2
8135,nghỉ nha em .,0,3
8136,cùng nhau vô neu nào .,0,2
8137,tôi yêu chị .,1,6
8138,giáo_viên giỏi nhiệt_tình .,1,2
8139,không đảm_bảo tính khách_quan công_bằng trong quá_trình giảng_dạy sinh_viên giữa các khoa luôn thiên_vị khoa wzjwz .,2,2
8140,nhưng cùng lúc một nhân_cách khác của chúng_ta lại hiện lên và tự hỏi .,0,3
8141,thế coin nhé .,0,3
8142,thầy vũ xuân tình phụ_trách chung .,0,6
8143,ai_lại để đầu bết đền trường bao_giờ .,2,3
8144,giấy chứng_nhận quốc_tế đến từ aiesec .,0,2
8145,cô dạy rất nhiệt_tình và chi_tiết .,1,2
8146,đồng_thời các vòng thi của go finance có tương_đối khó và có tính phân_loại cao .,1,2
8147,hàng chục phần quà đến từ_chương_trình .,1,9
8148,nhỏ nào là em .,0,3
8149,ngưỡng_mộ bạn quá .,1,3
8150,thế cũng ngại .,0,3
8151,giảng bài với tốc_độ nhanh quá nhiều phần không theo kịp .,2,2
8152,phương_pháp và nội_dung truyền_đạt hiệu_quả .,1,2
8153,mọi người ơi cho em hỏi với ạ .,0,8
8154,tối set thôi .,0,3
8155,nhất huyện toán thi thành_phố lần mà còn gần trượt toán cao_cấp neu khốc_liệt lắm các em .,0,2
8156,hôm_nay ta thức dậy cũng như_thường_nhật .,0,3
8157,em điểm_danh ẩu quên kt nên hệ_thống không_lưu lại ấy chị tối về check lại thì thấy trượt rồi ạ .,2,2
8158,mê cái cách thầy ấy chấm điểm .,1,2
8159,cho mình hỏi sử_dụng điểm khác tiếng anh nhưng theo tổ_hợp môn phảibko ạ .,0,1
8160,cảm_ơn bác hồng ạ .,1,6
8161,còn chật em đã gặp phải tình_trạng bị chết máy xe khi phơi mưa cả một ngày trong nhà_xe trường mình rồi ạ .,2,4
8162,mừng anh .,1,6
8163,em gửi ạ .,0,3
8164,có cơ_hội được gặp những giàu kinh_nghiệm trong nghề .,1,5
8165,mới check lại ds không trượt oi .,0,3
8166,giảng_viên nhiệt_tình kiến_thức chuyên_sâu thực_tiễn .,1,2
8167,giáo_viên năng_nổ nhiệt_tình dễ_thương cho làm nhiều bài_tập vận_dụng hay .,1,2
8168,vì da nhạy_cảm mà dùng nước này chắc suốt ngày uống thuốc da_liễu .,2,6
8169,giáo_viên phân_bố thời_gian dạy không rõ_ràng .,2,2
8170,khổ bọn làm_mướn lên sài_gòn hay phân_biệt thế .,2,7
8171,vào lớp muộn cho ra trễ .,2,2
8172,niềm vui sau năm đưa con đến truòng .,1,6
8173,học_phí khi đăng_kí học thêm kiểm_toán thì sẽ thêm bao_nhiêu ạ .,0,2
8174,nếu ngu thì đừng nói để ít_nhất người khác chỉ nghi_ngờ thôi chứ nói ra làm gì để mọi người đều xác_nhận .,2,6
8175,em đã đăng_ký .,0,3
8176,cạm ơn ynm nhiều ạ .,1,8
8177,trời_ơi em xin vía xin vía .,1,3
8178,kiếp nạn cựu sinh_viên rồi vẫn quên đồ .,2,3
8179,hay_là mình thiếu kiến_thức về công_việc phỏng_vấn nên chưa hiểu được recruiter sẽ seeking ứng_viên có tiêu_chí gì nếu kinh_nghiệm relevant chỉ tầm công_việc description .,0,5
8180,phần thực_hành môn này còn thiếu các thiết_bị thực_tế .,2,4
8181,môn thi thì để là được không ạ .,0,2
8182,ước gì được học trường này .,1,2
8183,bạn nào để quên chìa khóa xe cắm ở bãi gửi xe mình gửi ở chỗ bảo_vệ rồi nhé ạ .,0,8
8184,ngoan lắm cứ vục mõm vào đống cứt của thằng bọ nhé loe ngoe sủa có ngày vỡ mõm con ạ địt_mẹ con chó não cứt .,3,6
8185,học cả đời chứ không phải học chỉ lúc .,0,2
8186,chất_lượng quá .,1,3
8187,thời_điểm đó một ngày cứ vài bài đăng mỗi bài vài nghì tương_tác đỉnh_điểm nhà_trường phải tổ_chức một cuộc họp trong buổi họp đó có thầy hiệu_trưởng các thầy cô trưởng_phòng quản_lí đào_tạo truyền_thông đoàn trường .,0,2
8188,admin cho hỏi khi đăng_nhập vào thì thông_tin đã được không thấy thì phải làm như thế_nào cảm_ơn .,0,4
8189,nhất_trí em nhé .,0,3
8190,với người năm từng giành tín thì có lời khuyên cho em là load sẵn trang đăng_kí tín_chỉ trước và một_khi thời_gian đã điểm thì nhấn reload với hy_vọng sẽ vào được thôi chứ anh từng cố giành tín cầu_lông nhưng cả lớp_học_phần kín hết .,0,1
8191,có này bị nhân_viên canteen thả dê lần sau đó ý yêu_cầu check cam lúc chưa check cam thì ô đấy cãi xong sau khi check cam thì xin_lỗi khóc_lóc các kiểu mọi người ở đấy lại bênh ô kia xong bảo là do này mặc váy ngắn nên bị vậy với trẻ tuổi hiếu_thắng blabla tóm quần là đổ lỗi cho nạn_nhân ý bức_xúc nên đăng bài mong được sự công_bằng cho bản_thân .,2,7
8192,ngơ đâu .,0,3
8193,em có ý_kiến về giáo_viên bộ_môn anh văn trong học_kỳ này của em như sau giảng_viên giảng_dạy rất kém chất_lượng trình_độ phát_âm cực kém giống như giáo_viên dạy cấp .,2,2
8194,các cháu giờ được kiểm_tra ta đầu khóa kỹ nhờ .,1,2
8195,em chào anh_chị_em có một_chút câu hỏi về vấn_đề .,0,3
8196,thư_viện à .,0,4
8197,tìm cho thuê phòng chung_cư cao_cấp chỉ cho nữ thuê .,0,4
8198,he co mo lop thi phai .,0,2
8199,chúng_mình sẽ giải_quyết gọn_gàng những băn_khoăn suy_nghĩ của bạn .,1,6
8200,mấy thằng ăn cháo đá bát nghiệp quật ăn cứt cả đời .,3,6
8201,cơ_hội ngay trước_mắt hãy nắm_bắt lấy nó .,1,3
8202,môn_học quá nặng cho một ngành không chuyên toán như công_nghệ thông_tin .,2,2
8203,cô tận_tâm với sinh_viên .,1,2
8204,mới_đó qua được hơn tháng mà đã có bài đăng tiếp_tục về kỳ năm .,2,2
8205,khác quá .,0,3
8206,có bao_giờ bạn vô_định trước những ngã rẽ cuộc_đời đã bao_giờ bạn tự hỏi rằng mình đang đi đúng hướng hay chưa nếu bạn vẫn chưa chắc_chắn với những câu trả_lời của bản_thân thì hãy đến với business tour thuộc sự_kiện neu internship .,0,6
8207,máy_tính trường nên nâng_cấp .,2,4
8208,tuyệt quá anh ơi .,1,3
8209,gút lắc .,1,3
8210,trường cứ đổ tiền đi đâu ấy trong khi những thứ cơ_bản mà bọn em cần trong quá_trình học_tập là chỗ để xe và wifi thì nó cứ xuống_cấp theo thời_gian thôi .,2,4
8211,thày dạy nhiệt_tình dễ tiếp_thu .,1,2
8212,các bạn nào có đăng_ký học_phần này thì vào nhóm lớp trên zalo nhé ạ .,0,2
8213,tim đập bịch bịch .,1,3
8214,trước học sai cách rồi .,2,3
8215,dân hà_nội bọn tao ghét bọn đĩ lồn thanh_hóa nghệ_an vãi lồn bọn súc_vật hạ_đẳng khôn_lỏi nhỏ_mọn hay ăn_cắp vặt .,3,7
8216,mong thầy sẽ lên_lớp nhiều hơn và có định_hướng rõ_ràng về nội_dung môn_học để các bạn tìm_hiểu vã nắm rõ chúng .,2,2
8217,em cũng muốn tận_dụng kỳ hè để đăng_ký học cho ra trường đúng hạn mà nghe mọi người bảo kỳ hè thường chỉ có những lớp đại_cương thôi mà những môn này em đã học từ ngành rồi chứ không mở lớp chuyên ngaành đúng ạ mọi người có lời khuyên gì về thứ_tự đăng_ký các môn không ạ .,0,2
8218,dau minh co biết da bong dau .,0,3
8219,tôi cũng .,0,3
8220,chúc_mừng anh_chị và cháu .,1,6
8221,một lần nữa xin chúc_mừng liên_chi_đoàn khoa du_lịch và khách_sạn đã thành_công tổ_chức buổi giao_lưu gặp_gỡ cho các sinh_viên đầu khóa chúc các bạn tân_sinh_viên một năm_học mới đầy thành_công .,1,6
8222,vừa shock vừa bức_xúc .,2,3
8223,kinh_tế thương_mại .,0,2
8224,đề_nghị cô xem_lại tài_liệu giảng_dạy của mình slide nên đầu_tư kỹ hơn .,2,2
8225,chắc mày là chó bắc kỳ nhỉ sẽ ra sao nếu cái thằng độc_quyền đó không phải mày hoặc cùng phe với mày .,3,7
8226,inbox nao .,0,0
8227,cho điểm rẻ .,2,2
8228,gê không .,0,3
8229,aew đi thôi có chị khánh vy .,0,3
8230,láo thật .,2,3
8231,thầy nên giảng chậm hơn để sinh_viên có_thể theo kịp bài và cho sinh_viên copy slide bài giảng .,2,2
8232,buổi livestream sẽ đem lại nguồn thông_tin trọng_tâm chính_xác giúp các sĩ tử cùng các bậc phụ_huynh có cái nhìn rõ nhất đem đến sự lựa_chọn tốt nhất trong tương_lai .,1,2
8233,nên để sinh_viên được tự vận_động áp_dụng lý_thuyết vào thực_hành .,2,2
8234,mình cần tìm giáo_trình .,0,2
8235,phòng lab tốt hơn .,1,4
8236,do chương_trình mới dạy bằng tiếng anh nên gây khó_khăn cho chúng em trong việc tiếp_thu kiến_thức .,2,2
8237,còn nhiều điều hay_ho nữa mình cứ thử sức nhé .,1,3
8238,hay quá trượt dồi .,1,3
8239,ngay lúc này tại sảnh tòa neu .,0,3
8240,ví kẹp nách dân ngoài vĩ_tuyến cư_xử vậy đúng .,3,7
8241,giảng_viên dạy tận_tâm nhiệt_tình dễ hiểu .,1,2
8242,nguyễn văn hoài trường đại_học kinh_tế quốc dân .,0,6
8243,ở đấy có trong những team street workout đời_đầu của việt nam nên toàn quái_vật .,1,3
8244,kìa cu .,0,3
8245,chuyện là những ngày gần đây mưa khá nhiều cộng thêm xe các em mới vào trường nữa nên bạn nào đi học về sớm muốn lấy xe chắc là combo ối dồi luôn .,2,4
8246,cũng nhờ bài đăng này mà lọc ra được mấy thành_phần như kia đáng sợ cái tư_tưởng này thật ấy chứ .,2,3
8247,mê nhà quá ạ .,1,0
8248,tuy_nhiên bài_tập thực_hành còn hơi đơn_giản và chưa thực_sự phù_hợp với thực_tế .,2,2
8249,tải về giấy thông_báo đủ điều_kiện trúng_tuyển .,0,2
8250,nên ưu_tiên về cơ_sở vật_chất cho chất_lượng cao đúng như trường đã nói .,2,4
8251,như_vậy đến nay trường đại_học kinh_tế quốc dân đã có chương_trình đào_tạo đạt chuẩn chất_lượng quốc_tế trong đó có chương_trình đào_tạo đạt chuẩn chất_lượng của tổ_chức cpa australia chương_trình đạt chuẩn chất_lượng theo tiêu_chuẩn của acbsp hoa kỳ .,1,2
8252,thíc đi khồng .,0,3
8253,địa_điểm phòng hội_thảo tòa trường đại_học kinh_tế quốc dân .,0,1
8254,em này còn vào được không ạ .,0,3
8255,bạn này sợ nhưng mà vẫn băng qua ạ .,0,3
8256,kiểu đề thi trắc_nghiệm quá phức_tạp .,2,2
8257,cần nghe nhiều hơn .,2,2
8258,đăng nhóm thông_tin sinh_viên bạn ơi nhóm đấy có cả thầy cô nữa .,0,8
8259,cần phải nâng_cấp cài_đặt mới các phần_mềm phù_hợp hơn ví_dụ máy ảo ubuntu .,2,4
8260,khoảng chiều mình có nhặt được một chiếc thẻ xe ở sân kí_túc_xá .,0,4
8261,tính ra đi thẳng qua đường khỏe hơn á trời .,0,3
8262,em cảm_ơn mọi người ạ lần tới nếu bị lỗi em sẽ thử đăng xuất vào lại như lời mọi người khuyên ạ .,0,8
8263,cách giảng_dạy phải hiệu_quả hơn lớp_học rất uể_oải và nặng_nề khó tiếp_thu bài .,2,2
8264,mình còn cầm không ạ .,0,0
8265,à em là nam ạ .,0,6
8266,do câu lạc_bộ tổ_chức hoặc đến từ những đối_tác của lyre .,0,9
8267,mỗi ngày đến lớp là một ngày vui .,1,2
8268,em là sinh_viên trượt sinh_hoạt công_dân đầu khóa .,2,2
8269,anh văn là môn_học quá khó đối_với em .,2,2
8270,thế_là có lấy kết_quả thi kết_hợp được không .,0,3
8271,tìm được trọ chưa ạ cho ké với .,0,3
8272,ngẫm bài này ý .,0,3
8273,ai đấy ơi hích .,0,3
8274,tiếc chưa .,2,3
8275,phòng máy chất_lượng khá cùi nhiều máy không có visual .,2,4
8276,em mong được giải_đáp ạ .,0,3
8277,cô biết lắng_nghe sinh_viên nói .,1,2
8278,mình tìm những giáo_trình sau .,0,2
8279,nhanh_trí học lại .,0,2
8280,hướng_dẫn học kinh_tế vi_mô photo .,0,2
8281,nghe thấy sự mong_muốn trải nghiệm tại sân_chơi lần này của các bạn trên mọi miền tổ_quốc ban tổ_chức quyết_định sẽ mở_rộng quy_mô ra toàn lãnh_thổ việt_nam để tạo điều_kiện cho các nghiên_cứu_sinh đến từ khắp nơi trên mọi miền có cơ_hội được gặp_gỡ trao_đổi giao_lưu và thi_đấu với nhau .,1,2
8282,thầy_giáo đã nhắc rồi mà để_ý thấy các em cũng không có vẻ sợ hay nhận_thức được cái sự kém duyên của mình cho lắm nhỉ vẫn tiếp_tục nói và thậm_chí còn to hơn để người trong thư_viện nghe được từng chữ trong câu_chuyện của các em hay sao á .,2,4
8283,có lúc thầy lạc_đề .,2,2
8284,em cần tìm size karate ạ .,0,2
8285,chia buồn cùng các gia_đình nạn_nhân trong vụ cháy kinh_hoàng nhất này .,2,7
8286,nhưng năm_ngoái làm tình_nguyện cho giải chạy techcombank xong có được cộng điểm đoàn như đã thông_báo đâu ạ nhắn trong group zalo chung cũng không có ai phản_hồi luôn ạ .,2,4
8287,địa_điểm ủy_ban nhân_dân phường quỳnh mai số quỳnh mai .,0,1
8288,bạn ơi bạn check inbox mình với ạ .,0,0
8289,cô không chỉ giúp các em hiểu được bài giảng trong đề_cương mà còn cô còn giúp các em biết thêm các kiến_thức bên ngoài thông_qua các câu hỏi fraction thông_tin cô đặt ra .,1,2
8290,giữa kì nói nhiều .,0,2
8291,nhà_trường nên trang_bị thêm máy_chiếu ở phòng thực_hành wzjwz và nên cập nhập lên visual hay gì đó vì em thấy một_số máy chạy visual bị lỗi .,2,4
8292,kinh_tế tuần_hoàn đóng_góp quan_trọng vào việc xây_dựng một xã_hội bền_vững và giảm tác_động tiêu_cực đối_với môi_trường .,1,7
8293,chắc các bạn cũng hiểu mà .,1,3
8294,trượt là bình_thường .,2,3
8295,để được sánh_vai cùng các cường_quốc năm châu nhưng không phải sánh_vai về chất_lượng mà sánh_vai về khoản thu phí đại_học nhé .,0,2
8296,phòng học quá nóng thiếu quạt .,2,4
8297,thầy dạy khá hay và dễ hiểu thầy vui_tính thầy đặt ra nhiều vấn_đề hay cho học_sinh em xin cảm_ơn .,1,2
8298,và trước khi đi nhập_học em đã đi khám sức_khỏe cũng như làm thẻ ngân_hàng thì vào mọi người sẽ bắt_chuyện với em để em đỡ ngại nhưng điều đó lại khiến em buồn hơn khi câu hỏi là em học đại_học gì khi đó em nói mình học cao_đẳng họ cũng không có ý phán_xét gì hết nhưng không hiểu sao lúc đó em buồn lắm và tủi_thân nữa .,2,6
8299,design đỉnh quá .,1,4
8300,khi được sinh_viên nhờ hỗ_trợ làm bài thầy mới đến_nơi và giúp_đỡ .,2,2
8301,giàu lòng nhân_ái thía .,1,3
8302,dễ_dàng tìm_kiếm trên ô tìm_kiếm ví_dụ bạn bán quần_áo chỉ cần tìm quần_áo .,0,7
8303,cô cực_kỳ nhiệt_huyết cô rất dễ_thương colonlove cô yêu học_trò của mình cô cực_kỳ khách_quan phong_cách làm_việc của cô rất giống người nước_ngoài em thích cô .,1,2
8304,có ai bị như em không và làm_sao để vào được ạ em đã thử dùng thiết_bị khác rồi ạ .,0,8
8305,chương_trình sẽ mang đến cho tân_sinh_viên một làn_sóng mới đột_phá sáng_tạo và năng_động với vô_vàn những hoạt_động thú_vị đang đón chờ các em ở phía trước .,1,9
8306,tuyệt_vời hẹ chúc_mừng trang nha .,1,6
8307,tôi đồng_ý vế đầu nhưng tôi nghĩ nếu chúng_ta vốn_sống trong xã_hội bất_công từ những thứ chúng_ta không thay_đổi được hoặc rất khó thay_đổi xuất_thân màu_da tài_năng thiên_phú tại_sao chúng_ta lại phải cố_tình tạo thêm bất_công trong xã_hội vốn đã bất_công rồi .,2,7
8308,còn take size khong oi .,0,2
8309,giảng_viên cho nhiều bài_tập khó .,2,2
8310,hôm_nay mình có nhặt được chiếc ví .,0,8
8311,ơ nhận kiểu gì vậy ạ .,0,3
8312,giảng_viên nhiệt_tình chắt_lọc nội_dung cũng như mở_rộng nhiều kiến_thức về bộ_môn .,1,2
8313,thầy ơi giảng bài tự_tin lên thầy nói nhiều khi nhỏ quá không ai nghe được .,2,2
8314,hữu_ích quá đi ạ .,1,3
8315,thật_sự là nằm_mơ cũng không đỗ được .,2,3
8316,alo tân_sinh_viên neu .,1,2
8317,dạ cam trường mình không có cam nào quay ra ngoài đường đấy hết ạ .,2,4
8318,chương_trình dạy và kiến_thức của thầy cực_kỳ tốt ứng đáp trôi trải với câu hỏi các bạn sinh_viên .,1,2
8319,thông_tin tuyển_dụng ngân_hàng vietcombank .,0,5
8320,nhà luôn mở_rộng vòng_tay chào_đón các em nha .,0,3
8321,địt_mẹ hồi xưa tí nữa thì bỏ khối sang khối .,3,2
8322,có ngiu thì ta tìm về nhao .,1,3
8323,đến lúc mình hiểu được sương sương thì mấy bạn cùng lớp cũng sưu_tầm được chục điểm cộng rồi .,0,2
8324,tôi tin rằng sắp tới nhà_trường cũng sẽ cố_gắng thay_đổi để đáp_ứng nhu_cầu chính_đáng của các bạn .,1,4
8325,mọi người giúp bạn em với ạ .,0,0
8326,trên bằng tốt_nghiệp ghi rõ tốt_nghiệp cử_nhân đào_tạo theo chương_trình tiên_tiến chương_trình chất_lượng cao .,0,2
8327,phòng thực_hành còn sơ_sài máy_tính cũ_kỹ .,2,4
8328,về quy_trình thái_độ làm_việc của thầy cô bộ_phận một cửa đứng trên góc_độ công_tâm mà nói có tồn_tại những mặt khiến cho sinh_viên chưa hài_lòng về thái_độ làm_việc ấy .,2,4
8329,em gửi được xe ở tòa nhà ở .,0,3
8330,tiền ngang tiền học môn mất .,2,2
8331,cứ lắc_đầu không nói gì là được chú_ý_đồ cá_nhân không là bị móc đó .,0,6
8332,máy_chiếu quá mờ phòng học nóng .,2,4
8333,thầy giảng_dạy nhiệt_tình tận_tụy tận_tình hướng_dẫn .,1,2
8334,thầy dạy khá nhiệt_tình và tận_tâm dễ hiểu .,1,2
8335,dữ luôn rồi .,0,3
8336,cao hơn cả kiểm_toán với kinh_tế quốc_tế .,1,2
8337,coi fill được .,0,3
8338,thầy dạy nhiệt_tình dễ hiểu cho làm nhiều bài_tập hay thú_vị .,1,2
8339,giảng hơi nhanh chưa kỹ lắm .,2,2
8340,chuỗi sự_kiện career orientation day tìm mình trong thế_giới muôn nghề là một dự_án được tổ_chức bởi aiesec in vietnam với mục_đích tạo không_gian kết_nối sinh_viên với những diễn giả có kinh_nghiệm doanh_nghiệp có tiếng trong ngành với mong_muốn giúp các bạn trẻ xác_định được đích đến trong định_hướng sự_nghiệp và xây_dựng kế_hoạch phát_triển sự_nghiệp lâu_dài trong tương_lai .,1,5
8341,thời_gian thứ hai ngày .,0,1
8342,phải bảo là mọi người giúp em bây_giờ em sẽ giúp mọi người về sau .,0,8
8343,em biết có_thể là .,0,3
8344,noi da ga .,0,3
8345,ai kia .,0,3
8346,hiện_tại em vừa nộp hồ_sơ thi chất_lượng cao ngành digital marketing vì em mong_muốn theo_đuổi marketing .,0,2
8347,hà_nội em đang cần tuyển ứng_viên vị_trí ba cho các dự_án về ngân_hàng và bảo_hiểm như sau .,0,5
8348,mình cần tìm giáo_trình lí_thuyết tài_chính tiền_tệ .,0,2
8349,đại_học fpt hà_nội .,0,2
8350,de quá đẹp .,1,3
8351,thôi toàn sờ đít tau .,2,3
8352,ngày_xưa một người có việc_làm kiếm đủ ăn đu mặc cho mình và gia_đình có_thể coi là có cuộc_đời thành_công .,0,7
8353,thầy không dạy thiếu micro nên nhiều lúc em phải đi mượn cho bằng được .,2,2
8354,mấy thằng súc_vật .,3,3
8355,ưu_tiên gần trường vì mình thích đi bộ mùa thu .,0,3
8356,giảng_viên có khả_năng truyền_đạt tốt hay tạo nhiều tình_huống để sinh_viên có_thể bàn_luận và luôn lắng_nghe nguyện_vọng của sinh_viên .,1,2
8357,giảng_viên nhiệt_tình truyền_đạt hiệu_quả tạo không_khí học_tập .,1,2
8358,thỉnh_thoảng có một_số máy không khởi_động được .,2,4
8359,in búc vùng kín chứ ạ .,0,0
8360,tinh_trùng khuyết_tật .,3,3
8361,cháy đêm có nhà xuống được tầng nhưng phải chạy ngược_lại lên tầng vì cháy to quá .,2,7
8362,có cơ_hội lắng_nghe những lời khuyên hữu_ích từ các thầy cô có chuyên_môn sâu_rộng trong trường .,1,2
8363,nghe nói thích aiesec .,0,3
8364,dể gần tạo tình_cảm tốt .,1,2
8365,và tất_cả những thứ tôi và bạn đang ngồi bàn đáng_lẽ đã không xảy ra nếu_như chương_trình học phổ_thông xịn xò chút .,0,2
8366,thế mới phải đăng ẩn danh xéo xắt thiển_cận quá sợ bị mọi người nói cho .,2,6
8367,thế_là chị lời cái mà chưa thấy ai lấy à .,0,3
8368,tên nguyễn quang huy .,0,6
8369,em lỡ để nv ạ .,0,2
8370,gia_đình xin chân_thành cảm_ơn ban giam hiệu nhà trương quý thầy cô_giáo .,1,2
8371,giảng_viên giảng ít phần_lớn tự sinh_viên tìm hiêu trên mạng .,2,2
8372,giao_lưu trực_tiếp với anh_chị khóa trên để tích_lũy và học_hỏi kinh_nghiệm giá_trị cho khoảng thời_gian sắp tới tại neu .,0,2
8373,nhưng khi ấn lưu_thông_tin thì lại nhận được thông_báo thiếu phần chứng_chỉ hình em có dò lại nhưng không hề thấy có phần này .,2,4
8374,chị đến từ câu lạc_bộ aiesec in neu .,0,9
8375,cứu với mấy thằng này sau có con_gái thì đúng hết cứu .,2,6
8376,tiêu_chí tuyển thành_viên của câu lạc_bộ mình là gì ạ .,0,1
8377,chúc_mừng linh chúc_mừng gia_đình mình nhé .,1,6
8378,tôi ra chốt kèo .,0,3
8379,học giỏi thì được học dốt thì chịu .,2,2
8380,tạo hứng_thú cho sinh_viên .,1,2
8381,các bạn khán_giả ơi chính các bạn sẽ là nguồn động_lực sự thăng_hoa cho các thí_sinh và góp_phần làm đêm chung_kết nóng hơn bao_giờ hết .,1,9
8382,mới trang trần head of music business development director strategic initiative metub .,0,6
8383,gửi các bạn một chiếc link đầy sự xinh_xắn nha .,0,3
8384,check cho người_yêu đi kìa .,0,3
8385,gần trọ có tiệm tạp_hóa tiệm thuốc sửa xe .,0,3
8386,trả đây .,0,3
8387,với tinh_thần đâu cần thanh_niên có đâu khó có thanh_niên youth neu medium xin chúc đoàn_viên thanh_niên neu nói_riêng và tuổi_trẻ việt nam nói_chung sẽ luôn .,1,8
8388,may quá không phải hoa nữa rồi .,1,3
8389,mong thầy chuẩn_bị nội_dung giảng_dạy tốt hơn đặc_biệt là slide .,2,2
8390,em xin cảm_ơn các thầy .,1,8
8391,mình hết giờ thì cũng dùng được .,0,3
8392,các em giờ đổ_xô đi học thương_mại điện_tử hết rồi à .,0,2
8393,có ngành nào cứu được .,1,2
8394,buồn vải mai đi học .,2,2
8395,nhiệt_tình thoải_mái ôn_tập kỹ .,1,2
8396,giảng_viên vui_tính hài_hước .,1,2
8397,mình vào xem cậu review đồ ăn mà .,0,3
8398,chúc em sớm tìm được bến đỗ cho năm nhất của mình nhớ .,1,6
8399,ts phạm hồng chương hiệu_trưởng phó_giáo .,0,6
8400,chiều nay em có để quên chiếc ví đen ở hầm tòa hoặc là rơi đâu_đó trong ví em có bằng lái_xe và hơn ai nhận được cho em xin lại với ạ mong admin duyệt sớm cho em .,0,4
8401,tỏa sáng .,1,3
8402,còn nguyên_lí kế_toán không ơi .,0,2
8403,mình cần pass các sách dưới đây .,0,2
8404,có chị không .,1,3
8405,mê câu lạc_bộ mình qué ạ .,1,9
8406,chấm chấm .,0,0
8407,em nghe thấy gì chưa .,0,3
8408,cảm_động quá .,1,3
8409,sống đéo bằng con cu .,3,3
8410,mọi người ơi giới_tính nam nhé .,0,3
8411,đăng_ký tham_gia talkshow vào ngày tới để không bỏ lỡ những chia_sẻ vô_cùng giá_trị từ các diễn giả nhé và những món quà bất_ngờ từ take one nhé .,1,9
8412,bay luôn cơ .,1,3
8413,tuyệt_vời ạ .,1,3
8414,cuộc thi go finance .,0,2
8415,nghe bảo không thi cũng đỗ .,0,2
8416,tăng mức học_bổng đi trường .,0,4
8417,với mục_đích đem đến một sân_chơi chuyên_nghiệp bổ_ích ươm mầm tài_năng nghiên_cứu khoa_học và công_bố khoa_học cho sinh_viên erc hứa_hẹn sẽ là chiến_trường tranh tài gay_cấn đồng_thời mang lại nhiều giá_trị cho các các đội thi thông_qua từng vòng thi và các buổi đào_tạo về nghiên_cứu chuyên_nghiệp .,1,2
8418,an phát computer giảm_giá bán so với giá niêm_yết tất_cả các sản_phẩm máy_tính và thiết_bị công_nghệ thông_tin cho sinh_viên neu kéo_dài thời_gian bảo_hành kiểm_tra vệ_sinh máy_tính tra keo tản_nhiệt tư_vấn update phần_mềm miễn_phí .,1,0
8419,chào_đón các bạn tân_sinh_viên về ngôi nhà_chung đại_học kinh_tế quốc dân đồng_hành cùng neuers là thương_hiệu quen_thuộc fpt shop thân gửi đến các bạn sinh_viên voucher mua laptop cực hấp_dẫn tại hệ_thống fpt shop .,1,0
8420,xây_dựng ngành này bạc_bẽo từ thời ông_bà đến giờ nên khỏi nói nữa .,2,7
8421,xong sau đó em cũng chuyển ra ở trọ với bạn khác nm bạn này thì cũng làm em tức còn hơn chị kia .,2,6
8422,lười lắm .,0,3
8423,đôi_khi bài giảng giảng_viên thực_hiện hơi chán không được cuốn_hút .,2,2
8424,mong chị yên_nghỉ ạ .,2,6
8425,trọ chị còn phòng nè .,1,4
8426,giảm thời_gian thực_hành tăng số buổi thực_hành khuyến_khích hoạt_động thực_hành ở nhà để phân_bố thời_gian thực_hành tốt .,2,2
8427,cậu inbox nhé inbox được .,0,0
8428,ebba chơi lồn vù vù bên này khổ đéo chịu được .,3,2
8429,anh này dân sêu hay sao mà văn mượt thế .,1,3
8430,chấm để tìm được đồ ạ .,0,0
8431,chắc ngày_xưa học sai cách rồi .,2,3
8432,vì dù_sao ra trường cũng làm trái ngành ý_kiến riêng ạ .,0,5
8433,trường em lạ quá chị .,0,4
8434,không nên tổ_chức thực_hành hình_thức .,2,2
8435,truyền_đạt chưa hiệu_quả .,2,2
8436,giảng_viên nhiệt_tình và tận_tâm với sinh_viên .,1,2
8437,giảng_viên cho bài_tập hay .,1,2
8438,kiếp nạn gyc .,2,3
8439,giải_cứu thủy_thủ mặt_trăng .,0,3
8440,ai pohe thêm vào gruop với .,0,2
8441,thầy hay kéo giờ nhưng dạy tận_tình cho ví_dụ và bài_tập dễ hiểu .,1,2
8442,mình lo_lắng vì chị chủ chưa tới đón em lóng_ngóng vì chẳng thấy mình lại chơi .,2,6
8443,mình chưa nhập rồi .,0,3
8444,ngôn_ngữ thực_hành các bài lab của từng bộ_môn nên được trang_bị trước cho sinh_viên .,2,2
8445,em chắc_chắn là em .,0,3
8446,người đàn_ông có_mặt ở mọi group .,0,3
8447,địt_mẹ thấy thầy cô dạy mà mồ_hôi chảy như tắm cô còn mang thai mà nhìn rành tội .,3,2
8448,thương quá mong em yên_nghỉ .,2,6
8449,cần cho slide về đọc .,2,2
