,text,label_x,label_y
16421,boi cai mieng chet roi mai mot xinh loi nghe linh loc .,0,0
16422,chị đẹp vậy giọng nói dể thương có duyên quá đê .,0,0
16423,bích thoa vậy là hử khói việt nam rồi .,0,0
16424,phản_đối thì phản_đối nhưng mà cầm lá cờ gì thế lại phản_động kích_động rồi .,0,0
16425,nghĩ mà nó chán .,0,0
16426,lê_chánh huy tao đi tàu_suốt chưa gặp thằng nào như kiểu này .,0,0
16427,sao chi dep quá vay ta .,0,0
16429,anh cho chúng_nó tụ_tập nhậu hết đi .,0,0
16430,chó không mọc nga voi . bê đê như thế_nào vẫn bóng_gió nghe .,1,1
16431,dù già nhưng ngày nào cũng phải mang_tiếng cười đến cho các cháu .,0,0
16432,đọc ở đây mới biết có bài đấy chứ không đọc ở đây cũng chả biết .,0,0
16433,ngọc huyền mai nhi phương tâm ngô tuyết liễu trần khuê việt upin lương mỹ phương mỹ có thờ có thiên có viên chết liền .,0,0
16435,rất dễ_thương nhưng không dễ_thương bằng tùng sói .,0,0
16437,wdf có nhà mặc tiền mà bay .,0,0
16438,lâu_lâu thầy được pha quét sạch ghê không đạika vạn phúc huy .,0,0
16439,vừa đặt_hàng .,0,0
16440,huy hải không nha .,0,0
16441,nguyễn thanh phạm hoàng_yến khanh thuy pham trang chồng ai zayy .,0,0
16442,là thằng bê đê .,0,0
16443,chị ba vàng_ngọc có cây nọc giữa háng .,2,2
16444,huyền khánh phùng thuyền thì đến bến lại chìm thì đến đít không kìm được đâu .,1,1
16446,wish lucky .,0,0
16447,nghe mà cú .,0,0
16448,nhít từ từ được là hay rồi .,0,0
16449,bảox nhânm ok .,0,0
16450,năm nữa là sáp_nhập nhá .,0,0
16452,mong mãi như đứa trẻ không muốn lớn chút nào . mình lớn dần lên bố_mẹ càng già đi .,0,0
16453,chế ơi có phải như lời chế nói không .,0,0
16454,con sâu làm rầu nồi canh .,0,0
16455,ai thích bóng bánh có_thể theo ông tuấn này nhé . rung với không . lên ở tường cá_nhân khá hay . có cả nhóm hoàn_toàn free . chẳng mất đồng phí nào cả .,0,0
16457,đọc trị độc .,0,0
16458,má quái_thai .,2,2
16459,nổ quá bà cụ ơi .,2,2
16460,có vẻ như mày cố_tình quên dòng này nhỉ tại đại_học quốc_gia singapore nus sáng . nó nói chứ có ai đồng_ý không .,0,0
16461,đậu quỳnh nhi tưởng đánh nghiêm_túc gì chứ troll cũng khoe .,0,0
16462,em nguyện trao tất_cả tấm thân và sự chong chắng này cho anh .,0,0
16463,hóng quá đa .,0,0
16464,ôi bọn ghen ăn tức ở .,2,2
16465,chưa bao_giờ quan_tâm đến đời tư của bất_cứ ai .,0,0
16466,coi mà cười xĩu . cô nói_chuyện dthw .,0,0
16467,hoài nhân phan anh tôi gắt thế .,0,0
16468,nghĩa_là vào đây thì cần lồn gì phải nói_chuyện lịch_sự hả add .,2,2
16470,lại được xem tấu hài .,0,0
16471,meeo meo quơ lay á . mà mình làm trend nay lâu lắm roi mà . bọn nhỏ idol này chậm ghê .,0,0
16472,pst .,0,0
16473,tuy album mới ra_mắt chưa được tiếng nhưng đã đứng top thịnh_hành .,0,0
16475,nhận order balo giá bèo .,0,0
16476,xem_lại đi .,0,0
16477,và hàn_quốc xem người việt nam bên đó như ăn_xin .,0,0
16478,nv hải tai_nạn sống_chết có số không nói xe_máy hay xe ô_tô dễ chết hơn được .,0,0
16481,nguyễn thùy dung khá quan_trọng nhỉ .,0,0
16483,alo homie ơi chi lan .,0,0
16484,kho than ta sinh ra nham dat nuoc nay .,2,2
16485,có khi nào hoãn cả cup của liverpool không .,0,0
16486,không biết lúc ý còn địt_mẹ vô_lý được nữa không nhưng mixi cứ phải .,0,0
16487,đẹp mà ý_thức như cc thì vứt .,1,1
16488,chuẩn không cần phải chỉnh bạn ơi .,0,0
16489,việt hùng .,0,0
16490,đoàn duy diện .,0,0
16491,ở đâu bán admin .,0,0
16492,thuy anh vusami anh nhớ nhá các chị .,0,0
16493,không chửi long_thần .,0,0
16494,có cách gì dú tự bự khỏi phẫu không .,0,0
16495,lại hội người nhật nói tiếng việt à .,0,0
16496,xét_nghiệm ncov tốn nhiều thời_gian để có_thể họ bỏ_qua chăng .,0,0
16497,chết rồi . tình_báo cộng_sản bị lộ rồi .,0,0
16498,nguyễn quang thức còn mấy ảnh như này không bạn .,0,0
16501,xin clip .,0,0
16502,xài chị trang phá thế kia ai cho hôn nữa .,0,0
16503,em cầm cái này phang vào sự chu_đáo của anh ba .,2,2
16504,trần sinh đức suy_nghĩ như đầu buồi .,2,2
16505,bác dần vẫn múa quyền được là vui rồi . chỉ lo bác dính bệnh thì khổ .,0,0
16506,thật_sự không hay bằng bài trước .,0,0
16507,thành_phố hồ chí minh mà .,0,0
16508,cũng thường nếu không subcribe thì cũng không nghe rõ .,0,0
16509,phát_đạt nói quá hay luôn .,0,0
16510,nguyễn quang hà_nội huy .,0,0
16512,may co dam ve_viet nam không . linh may tu gio dung len mang khoc nha dam noi dam lam linh long .,2,2
16513,hốt mớ cuối rồi hạ_cánh .,0,0
16514,cứ ngỡ đâu sẽ lặng ai_ngờ tăng như giá khẩu_trang .,0,0
16515,chuyên_gia stream muộn .,0,0
16516,bị môi trang khóa ngay .,0,0
16517,kinh .,1,1
16518,trước_kia hơn .,0,0
16519,phạm văn lộc idol viết như thế_nào thì vẫn là idol em hí hí . em chấp_nhận hết á .,0,0
16520,cô duyên dễ sợ .,0,0
16521,anh tiệp về sớm quá chưa tắm biển với mình nữa .,0,0
16523,con linh này nó không biết nhục sao mà còn đua cái mặt lên cà .,2,2
16524,toàn là người ở nc ngoài về và cuối_cùng là chỉ có việt nam là đất nc nhân_ái nhất thôi .,0,0
16525,ờ đi làm mệt mà đêm mà ngày mắt như mắt cú .,0,0
16526,tonight phodiwalk nha mah friend thục yến .,0,0
16527,em minh hiếu dao va em yêu ihih anh tự_hào em minh hiếu va ồ .,0,0
16528,không có dau thơm nào sin ma giá may cả . noi đơn_giản vậy thôi .,0,0
16530,cái này người_ta gọi là quá_độ .,0,0
16533,chỉ có người_ngoài vỹ tuyến mới háu thắng vậy thôi hình_ảnh này cho thấy họ luôn sợ thái lan thực_tế đúng vậy thua trả_lời về mọi mặt đó là vì họ không có đảng chăm_lo khi nghe hàng thái thì bu vào mua .,0,0
16534,thầy đẹp_trai và mẫu_mực quá .,0,0
16535,hãy cười trên con cá chết dân chết chính_phủ không biết .,0,0
16536,thêm đôi này cho sang .,0,0
16537,hoàng đức nhật .,0,0
16538,chử lẻ .,0,0
16539,đến con trâu qua ngòi_bút của họ nó cũng biết thù giặc mỹ cơ_mà hay anh tám bbq là nhân_vật hư_cấu đến giờ vẫn lắm người hoài_nghi . à còn diệt chủng mà mấy triệu tín_đồ vẫn tin là doanh_nhân hay danh_nhân gì mới hay . nói họ là bậc thầy quả không ngoa .,2,2
16540,tác_hại của ma_túy đá .,0,0
16541,dầu của nó như nước_lã ai bị gạt mới hiểu .,0,0
16542,kệ ông nói có sao đâu . xả xì choet thôi không .,0,0
16543,đầu_óc lão này có vấn_đề kiểu gì ấy .,2,2
16544,tôi khoái nhất pho bolsa phỏng_vấn nhà tiên_tri vũ_trụ trần dần . rất là khoái_chí trong khi toàn_cầu đang rơi vào tình_trạng ám vì dịch_bệnh đây là trương trình giải_trí hữu_hiệu nhất khích_lệ chúng_ta tin vào ngày_mai . dù nhà tiên_tri có đúng sai không cần biết . nhưng ít phút được nghe nhà tiên_tri phán là khai_thông dân_trí . chỉ có người việt nam mới được nghe nhà tiên_tri phán thật là tự_hào vì chúng_ta là người việt . mỗi khi được xem và được nghe thì mọi lo_lắng tương_lai sống_chết cơm_áo gạo tiền đều không thành vấn_đề . mong là phỏng_vấn nhà tiên_tri nhiều hơn để cuộc_sống tốt_đẹp hơn .,0,0
16545,xin_lỗi cái lồn .,1,1
16546,dương trungđđức chong xáng mà có ai như đâu .,0,0
16547,trần vinh nhai_lại cc .,2,2
16548,sơn hoàng cái điệu của bông nè chồng .,0,0
16549,ông trần dần nói rất có_lý .,0,0
16550,hoan_hô ông trần dần sk của người ở độ tuổi của ông thật_sự rất tốt .,0,0
16551,minh trung dao đây đích_thị là idol của tooi .,0,0
16552,chị lại hót .,0,0
16553,cái beat quen quen các ông ạ . nếu tôi không lầm thì nó giống như beat của young trong show the money mùa thì phải .,0,0
16554,tùng sói bà trang ông độ của ngày_xưa đấy các bạn ạ .,0,0
16555,trông vô_sinh nhưng lại cực_kì thuyết_phục .,0,0
16556,nghe vô_lí nhưng vô_cùng thuyết_phục .,0,0
16557,đíu ai like . cho thầy đi ăn_cắp luôn .,2,2
16559,chất quá idol ạ .,0,0
16560,không hiểu ý duy nhà mình gì cả .,0,0
16562,cosplay đúng rồi . disrespect .,0,0
16564,dương thị trầm đúng .,0,0
16565,cẩm_nhung bắt trend đi .,0,0
16566,giống trường mình bắt học online nhg học_phí vẫn đóng đủ như học ở trường .,0,0
16567,bố đéo gánh kệ con_mẹ chúng .,2,2
16568,mấy bác cứ tự_nhiên đi .,0,0
16569,huyền khánh phùng bên phải thiếu cái nốt_ruồi không là giống như giọt nc .,0,0
16570,quần chất vờ cờ lờ ra .,0,0
16571,chào chị .,0,0
16572,nguyễn trọng hiệp cá_sấu mà phải há mồm chứ .,0,0
16574,non xanh mấy độ trắng răng mấy kì quốc_kì không đổi được câu cuối của sấm trạng trong bản hương sơn quốc_ngữ .,0,0
16575,trang tròn be hoang trend của chị trang lên_ngôi rầu kinh thật .,0,0
16576,trend này lâu lắm rồi .,0,0
16578,thương cô quá à .,0,0
16580,anh độ gáy thử xem nào .,0,0
16581,có được nghỉ học không .,0,0
16582,èo cô chú sống chậm lại chút .,0,0
16583,trong ấy cướp lộng_hành_kinh_vậy .,0,0
16584,yêu thật_sự .,0,0
16585,được vãi abe .,0,0
16586,chị chẻ quá lè .,0,0
16588,tuổi lồn ăn anh .,1,1
16590,mũ bảo_hiểm_mixi .,0,0
16592,nhiều khi người_ta chưa phát bệnh nên không biết mình bị ấy ơi . phát_ngôn cũng phải nghĩ chiều .,0,0
16593,ngọc_giang tính cục_súc và hay chửi .,0,0
16594,linh đậu nhớ bơm căng lốp nhé .,0,0
16596,phú phong đấy hoa kìa hái đi .,0,0
16597,hóng cô friend fen my friend friend điểm_danh .,0,0
16598,gửi fan mỗi đứa ngàn đô có luôn hả chị chị chịu_chơi quá hà .,0,0
16599,minh tuân cười khí_thế luôn không .,0,0
16600,ai có đủ quyền_hạn để bán không nói ai cũng hiểu .,0,0
16601,vâng báo từ tháng năm_ngoái mà_lại chê trình_độ của người nhậm_chức năm nay vãi bướm quá .,2,2
16603,giả .,0,0
16604,giàu quá mẹ ơi sao lon .,2,2
16605,chị ơi chi có đôi mắt phúc_hậu lắm .,0,0
16606,dao chém hụt bảo_đảm không chết .,0,0
16607,cái thằng kiểm_tra không hề nhận phong_bì .,0,0
16608,bán online năm mà địt_mẹ đạo_đức kém vợ_chồng boom hàng chết mẹ nó đi mọi người ơi .,2,2
16610,cơ to quá .,0,0
16611,vu nhat doan huynh ong admin viet stt chuan qua .,0,0
16612,xem bà thật_thà thấy mến .,0,0
16613,giải_trí thôi mà abe .,0,0
16614,vũ siêu tấu hài .,0,0
16615,mình bị gạt nè chửi nó nữa đi cô ơi .,0,0
16616,nên chọn đúng vợ mà cưới nếu chọn sai thì nên buông bỏ và lấy vợ mới .,0,0
16617,nam thành comment của ông kia chỉ mang tính_chất vả vào mồm mấy đứa tự nhục lúc_nào cũng nói nhật là số nhật là is the best từ đó cho ta thấy thì nhật cũng chẳng phải tốt_đẹp lắm .,1,1
16618,phim được vãi mà thấy chê nhiều nhở . thót_tim vãi .,0,0
16619,công tình_yêu không có gì ngoài điều_kiện .,0,0
16620,lam an kieu gi be ong toi lan .,0,0
16621,cứ như thế này thì duyệt mẹ đi cho nhanh .,1,1
16622,anh huanrose còn ăn mỳ tôm với bụi tiên cơ_mà .,0,0
16623,tâm nguyễn_phát_ngôn đúng chất não cứt . người việt mà đéo về việt thì ông muốn họ sang trung_quốc à giàu thì cũng tiền họ làm ra có xin nhà ông đéo đâu họ về đéo ảnh_hưởng đến đất_nước là được . ý_kiến cái đéo gì .,2,2
16624,cô chân_thật những điều cô nói ra có_thể hơi tục nhưng cuộc_sống mà không ai làm gì cô thì cô chửi đúg không .,0,0
16625,nguyen nhân_dân việt_nam tức_là cờ đỏ . còn đám cờ vàng là lũ súc_vật lưu_vong . hiểu không .,2,2
16626,không atm cao_lãnh be like .,0,0
16628,ông qua cơn khó thở . cận thận trật khớp .,0,0
16629,mặc_dù cô này nói_chuyện rất thẳng thắng nhưng mà đúng và thật_thà thương cô này quá .,0,0
16630,chị_gái của nhung và tiên tiên gì đó có đi cùng chuyến bay đâu vẫn bị .,0,0
16631,tiền bợ dái của thằng đăng bài là xị . nó đi ỉa xin vào bóc cứt ăn nữa để được trường sinh bất_tử . địt_mẹ thằng đăng bài .,2,2
16632,trần minh nhân vetv xóa rồi lộ hàng nóng .,0,0
16633,xàm quá ý à .,0,0
16634,không_thể tưởng_tượng nỗi . nộp thuế nuôi ai đây lúc_nào cũng chê lương thấp .,1,1
16636,hóa_chất xử_lý sông tô nịt nhập tàu nhưng xuất_xứ nhật .,0,0
16637,không năm đô_hộ giặc tàu mà . lai tàu và tính_tình phong_tục . nói_chung là so với trung quốc .,0,0
16638,thua trug hết dân nó dù ở hải ngoại theo hay không theo cs dân nó rất đoàn_kết còn người việt mìh bág bổ phỉ bág . nhau năm qua .,2,2
16639,lên lên abe ơi .,0,0
16640,cái gì ba giàu vậy_vậy cho em xin triệu mua chiếc xe chạy đi chj ba ơi .,0,0
16641,thầy có ft với kenny you không thầy .,0,0
16642,ban oi cho minh xin video nay được không vay ban .,0,0
16643,quỳnh chị nhìn xem có quen không .,0,0
16644,nó xóa_stt admin à lớn già đầu mà còn vậy nhục thay .,0,0
16645,nhà có mấy cá mắm để lâu nên chắc cũng đủ khắm với trình của thắm . chính_thức cần chịch đứa admin này và tặng nó lô cá mang chửi thuê cho xứng với nghề .,2,2
16646,con nay da vo mat no cho đa .,2,2
16647,khổ_thân tôi .,0,0
16648,nếu bất_hạnh tao thà bất_hạnh với một đống tiền .,0,0
16649,ming quânn từ trúc bạch đến cầu giấy có xa không . nguy_hiểm quá .,0,0
16650,lại bảo là không yêu đi .,0,0
16651,có ba giàu nhỉ . vay sao có ba con lừa_bịp cua cô hieu mấy trăm triệu_vậy à nè cô bà ơi . net đẹp của cô không dụng hàng ai luôn đó . à phải gọi là giống công công hơn . . chắc bà này bà quên uống thuốc rồi cả nhà ơi . khung hết thuốc chữa đồ thần_kinh .,2,2
16652,đéo ai làm thế .,1,1
16653,gặp tao là chạy la_ó gọi cứu_hỏa .,0,0
16654,nhật phú nguyễn thế_thì cũng chịu .,0,0
16655,phê cần .,0,0
16656,thần_quyền môn của ông lục tổ súng bắn không trúng dao chặt không đứt .,0,0
16657,cái lỗ mũi to vậy_mà vẫn thấy ngột_ngạt là sao nhỉ .,1,1
16658,comment chỉ để khoe mới là fan cứng .,0,0
16659,phạm thanh thúy buồn lắm chị xúy ạ không có tiền đi chơi thì ở nhà xem táo_quân thôi .,0,0
16660,gồng_gánh đưa nhau sang tận nhật để chơi trò đấm_mõm .,0,0
16661,thịt mèo xào xả ớt anh ưii .,0,0
16662,chơi vậy để không ai chơi lại mình .,0,0
16663,đợi thì cũng được nhưng phải rõ_ràng .,0,0
16664,chuẩn con_mẹ nó rồi .,0,0
16666,người_ta gọi là quần tụt đóa .,0,0
16667,ong ay bi tam than ma . dung chap . so tuong . minh la tien tri . la co văn . oi troi oi .,0,0
16669,trúc phan hẹn tết .,0,0
16671,có gì đâu mấy chú vô làm visa bên tls trung quốc đi cả ấn cam đức nữa cách nó làm_việc vẫn không theo việt nam nhé mắc mệt toàn lũ chưa vào tới đã tỏ ra am_hiểu .,0,0
16672,cuộc_sống nó thế .,0,0
16673,chào chị ba vàng_ngọc .,0,0
16674,thầy có tính làm vlog ngày tết không .,0,0
16675,from đồng nai with love chúc anh_chị nghĩ lễ vui_vẻ .,0,0
16677,cố lên bác ơi . và dân minh hãy thể_hiện la người có dân_trí cao đi . để hàn xẻng nó lóe mắt ra .,0,0
16678,rất thuyết_phục mặc_dù chưa có người_yêu cũ .,0,0
16679,nguyễn thảo friend fen my friend friend hâhha đi ngủ hk để tôi dắt đi nè .,0,0
16681,susan nữa đi thầy ơi .,0,0
16683,có tiền nói gì cũng đúng hi .,0,0
16685,nguyễn bình vì ấy giỏi ấy là chủ_công tình_yêu . ấy hơn chúng_ta . nên chúng_ta có quyền tôn_trọng ấy .,0,0
16686,pha sấy đi vào lòng người .,0,0
16687,anh ơi anh ở đâu cho xin chân đầu_quân ạ .,0,0
16688,nhac nghe chan vãi .,1,1
16689,kết_quả từ sự lãnh_đạo của đả tham_nhũng tràn_lan nên mới gây ra đại_họa này làm đường thì bớt vật_liệu chất_lượng kém lái_xe thì mua bằng chạy quá tốc_độ thì đã được chó vàng bảo_kê khi đã nộp mãi lộ đăng_kiểm thì kiểm_tra bằng tiền . đmcs .,2,2
16690,sống chậm thôi các bạn ơi .,0,0
16691,nếp nhăn trên não cũng né ổng rồi .,2,2
16692,tô phước sang cho xin video đi bạn .,0,0
16693,tùng sói said nóng mệt như thế_nào vẫn phải bế ông_già .,0,0
16694,hình_như đợt msi thì phải .,0,0
16695,phuk cho mụ tiến về làm trưởng ban chăm_sóc sức_khỏe cho cán_bộ . .,2,2
16696,thằng già sống bẩn quá .,2,2
16697,lê phương linh nếu có nghỉ thì sát ngày nó mới thông_báo cho xem . lúc đó chắc phải mua vé rồi chứ .,0,0
16698,chậm thôi cưng à despasito .,0,0
16699,cơ_bắp như này nè anh .,0,0
16701,theo ý_kiến cá_nhân mình thì mình thấy kicm đẹp_trai hơn jack .,0,0
16702,thỉnh_thoảng lại có địt con_mẹ nghe hay vãi lon .,1,1
16703,do dat gil .,0,0
16704,sói con sắp ra_đời .,0,0
16705,lên phường nhận giấy khen nha .,0,0
16706,hoàng đức trung phúc thì fuck .,2,2
16707,cún vàng không có viết chữ đẹp được như vậy đâu bạn ơi .,2,2
16708,huỳnh châu .,0,0
16710,chi ba vang that so lua . chi ba giup . khoa cai mieng con ho xuan huong viet nam biết no được bao nhieu tien ma si nhuc con người_ta cach kinh tom .,2,2
16711,anh ơi stream bị sao vậy anh_em xem_lại không được .,0,0
16712,nguễn trường vờ cờ lờ intro .,0,0
16713,rất tiếc ông chọn nhầm cái đãn chó chết để phục_vụ .,2,2
16714,hãy cứ làm chính mình nhé chúng em luôn ủng_hộ anh .,0,0
16715,rất tỉnh và dep trai .,0,0
16716,mày chỉ là con cờ hó oách sờ lách làm gì câu view à vũ khác tiệp .,2,2
16717,trần minh tú cứ mong vậy thôi .,0,0
16718,đứa nào bị quay thì đình_chỉ tuần đợi rồi cũng làm lại thôi rút kinh_nghiệm vậy cũng sâu_sắc rồi .,0,0
16719,kiểu này chất hơn ơi .,0,0
16721,mà say ồ yeah là của anh mình mà admin bị lag hay gì vậy .,0,0
16722,thích cái gì hả hà .,0,0
16723,bán rẻ tổ_quốc .,2,2
16724,cả nước cũng thế .,0,0
16726,đi dự giờ về nhớ mang giáo_án xịn sò nha thầy . yêu abe .,0,0
16727,cái ni là tiến lên miền nam nha má nên tứ_quý có_thể chặt được chơi ở zing mấy năm trời .,0,0
16728,có phải đôi giày này không .,0,0
16730,trang đỗ cháu sang theo đi .,0,0
16731,đó là lần cuối bé tùng được nhìn thấy con mèo .,0,0
16732,fan anh độ .,0,0
16733,ngu gia_truyền .,1,1
16734,xin link với cậu ơi .,0,0
16735,hix nét mặt hơi dữ lúc nheo mắt môi rõ nét quá nhìn không được đẹp ạ môi trên đầy sẽ đẹp hơn .,0,0
16736,thích xem vi co ong tuan ca chį chi . tuan nhin cung qua .,0,0
16737,vậy là công_bằng cho vợ_chồng nếu không như_vậy lại bảo thằng chồng ăn mình .,0,0
16738,tạ quân .,0,0
16739,hôm nào em cầm mã_tấu qua thử nha bác dần .,0,0
16740,nói người_ta giả_bộ thì coi chi cho mất thời_gian vậy rồi mất thời_gian bình_luận .,0,0
16742,không còn từ nào để diễn_tả về hành_động này .,0,0
16743,mạnh_dạn lấy .,0,0
16744,tận cảnh học_sinh đến thăm nhà thầy .,0,0
16745,bây_giờ muốn xem sau_này mixigaming thành mèo tôm gaming bé tùng mất chỗ_đứng .,0,0
16746,xạo vãi .,1,1
16748,nguyễn ngân thấy mãnh_thú của anh tôi thế_nào .,0,0
16749,phò cũng là nghề chân_chính đấy địt_mẹ thằng admin .,2,2
16750,trang phản_động . mọi người cẩn_thận .,0,0
16751,yêu xa hay yêu gần không quan_trọng quan_trọng trên đầu có bao_nhiêu cái sừng thôi .,0,0
16752,nếu mà em giàu em vẫn sẽ chọn đi xe_máy tại em say xe không chịu được .,0,0
16754,tết về trên xóm nhỏ .,0,0
16755,đào mạnh an bên anh họ thờ_ơ với dịch_bệnh . việt_nam vẫn là tốt nhất .,0,0
16756,coi tức ghê làm_biếng coi hết ghê .,0,0
16757,giận pínk người .,0,0
16758,vẫn cứ là tấu hài .,0,0
16760,thanh nhat nguyen oki cảm_ơn bạn .,0,0
16761,nguyễn hoàng_anh bạn khoanh đó có ý_nghĩa gì .,0,0
16762,vũ thanh huyền đấy là là ghét nước rồi .,0,0
16763,nghèo chết mẹ thiếu nợ người_ta chết mẹ . bộ_mặt con_mẹ gì . ngụy_biện .,2,2
16764,cái này bọn khựa hay bọn tàu làm ấy nhỉ .,2,2
16765,ôi anh quang .,0,0
16766,chj này nhìn có nét giống cs cẩm_ly . chj nên tham_gia thách_thức danh_hài chỉ cần nói thôi là vui rồi .,0,0
16768,thắm mồm thối .,2,2
16770,điên ông này điên điên mà lai được cđ mời khi có sự_kiện . đúng là một lũ điên có tổ_chức .,2,2
16771,trend này ở việt nam có hồi năm hồi đó rồi má ơi lâm trần .,0,0
16773,có một sự_thật là tất_cả những người comment trong đây đều không có tiền mua xe cho_dù là giá củ . vậy xàm xàm làm gì không biết vì người đủ tiền mua xe này bây_giờ thì sao này người_ta vẫn mua được .,0,0
16774,anh thi là pải bị nhiễm corona goy cho uống thuốc_thử_nghiệm vaccin .,0,0
16775,dăm_ba con virus .,0,0
16776,có ai giống tao nghe xong không biết ý_nghĩa nó như thế_nào không . hay tao ít nghe nhạc nên mù âm_nhạc rồi hả bọn mày .,0,0
16777,hải_yến xinh gái mà comment thúi hoắc à .,2,2
16778,thiết_nghĩ cái quầng này đẹp chỗ nào .,0,0
16779,chắc tại các bạn nghe pop ballad thuần quen rồi nên không nghe được edm đấy .,0,0
16781,vội đi chơi xong về còn đi cách_ly .,0,0
16782,nguyễn khánh hòa tao đã bảo mà dell tin .,0,0
16783,nguyệt_quế nghỉ tiếp .,0,0
16784,diệp hy thích thì mai .,0,0
16785,linh đài . xin_lỗi chấp_nhận được . cô chưởi ai chưởi cả nước việt mà chỉ gật đẩu xin_lỗi là được sao . xin_lỗi lai mày nói sao cho cả nước việt tao nghe lọt lỗ tai nha mậy .,0,0
16786,địt_mẹ óc cức lắm . địt_mẹ cho cũng chửi đéo cho cũng chửi . đmtay nhanh hơn não à . đéo được bố_mẹ cho đi học à . thua con chó .,2,2
16787,phải có những lúc trân_trọng nó mới thấy ý_nghĩa .,0,0
16788,xin link .,0,0
16789,vô_địch rồi thấy thương các cô gái nước ta vẫn còn rất nhiều người đang nỗ_lực cống_hiến cho tổ_quốc nhưng đâu_đó những đứa vẫn đang vì lợi_ích bản_thân và gia_đình nó mà bất_chấp hậu_quả tàn_phá tham_nhũng hạch_sách nhưng nó vẫn đang sung_sướng ăn trên đầu trên mồ_hôi nước_mắt người dân .,0,0
16790,vivo có lợi thật .,0,0
16791,em xin_lỗi nhờ admin chút ạ .,0,0
16792,sở tế thì liên_quan gì đến ông can à ông admin .,0,0
16793,luôn ủng_hộ thầy .,0,0
16794,đình quang add em vơi .,0,0
16796,hồng thái nhưng thì có .,0,0
16797,lồn .,0,0
16798,idol ngày_xưa_nay còn đâu .,0,0
16799,khi bạn kéo_chuột thần_thái vờ cờ lờ nhưng vẫn mù mắt .,0,0
16800,xuân trường sợ nó chẳng may lây_lan ra cộng_đồng chứ nó thì .,0,0
16801,tân à xin ví_dụ anh ơi .,0,0
16802,thương cô .,0,0
16803,chảnh chó cách_ly mà đòi phục_vụ như vua . nhìn mà gét .,1,1
16804,trầm_trồ rồi đấy .,0,0
16806,sắp có sản_phẩm hợp_tác với bên jav nha các học_trò .,0,0
16807,viết cái cho lòng nhẹ đúng lúc máy_bay rơi là lúc bị chính_quyền xã củ_hành thế nên ức_chế kệ mẹ bố con thằng nào chết người trong xã còn hành nhau thì trung_ương nó cũng hành cút .,2,2
16808,netflix đồng_hành cùng mùa dịch chỉ không thángg thôi .,0,0
16809,lay . tran dan .,0,0
16810,rảnh thì giúp mẹ giúp cha . ở đây sống chậm mả cha chúng_mày .,2,2
16811,le viet anh nếu nhà có người bị thì sẽ xung_phong đi cách_ly chứ không để lâu ngày đâu mà bị làm_sao cả chỉ có mấy loại trốn cách_ly không chữa kịp mới chết thôi loại như thì nên chết sớm không lại lây ra cộng_đồng .,2,2
16812,cái tên nói lên tính_cách .,0,0
16813,chừng nào dlv viên còn núi nước này còn ngu .,0,0
16814,võ sơn hải .,0,0
16815,chắc có .,0,0
16816,tran dân ngồi nhà mặc áo không mặc quần .,0,0
16818,một lần xem anh_em có trầm_trồ .,0,0
16819,mỗi lần nghe có thêm người_bệnh là làm mệt .,0,0
16820,ta nói rầu ghê .,0,0
16821,dieep nguyyen đỗ minh hoàng thuy dung thai mừng mấy má ơi không .,0,0
16822,chị ơi . chị đẹp quá .,0,0
16823,chậm thôi abe .,0,0
16825,sang_năm tặng cái đồng_hồ báo_thức với quyển lịch .,0,0
16826,góc ý_thức người nhật .,0,0
16827,chán cái địt cụ mày .,2,2
16829,không phải thích khoe mà là sở_thích của cô thôi nha .,0,0
16830,tuổi_thơ dữ_dội của một đứa con_gái là suốt ngày đi đá bóng với bọn con_trai .,0,0
16831,pháp kế bên vẫn đi biểu_tình như_thường nhé .,0,0
16832,đây là bài comment tự_động để xin like trắng_trợn thích thì like không thích thì like ok .,0,0
16833,đặng cổ anh vy .,0,0
16834,thì đi đogs quản_cáo bvs .,0,0
16835,dung tuong chi minh linh la biết chui rua .,0,0
16836,huan ngoc nguyen trang không lên được nửa ông giáo ạ .,0,0
16837,tuổi_thơ .,0,0
16838,chi co .,0,0
16840,ngay xua la chi em than thiet cho vang va nha ma bay gio chui nhau nhu hat hay .,0,0
16841,siêu phẩm cho người gầy muốn .,0,0
16842,nhớ ông này quá mình không ghét ông này chút nào .,0,0
16843,thế_mà vẫn bắt jk học .,0,0
16844,cho cacvjna dj .,0,0
16845,nguyễn hữu đạt kut len top .,0,0
16846,cám_ơn thầy .,0,0
16847,cứ hình_sự_hóa cái tội bỏ hóa_chất vào thức_ăn và quản_lý_hóa_chất nhập về việt nam thát kỹ vào .,0,0
16848,bầu_cử cái lồn gì mà tao lên facebook biết kết_quả đâu mấy tháng trước rồi . bâu làm gì nữa lấy tiền chia đi nhâu có đã không .,1,1
16849,linh huỳnh lê thảo ry noah rosie le trần ngọc duy huyền nguyễn chuyên_mục làm_giàu không khó nè quý dị ơi . chăm lẻ sáu chệu . nhậu dãnh phau câu nè . không,0,0
16850,đẹp hơn sơn tùng ạ .,0,0
16851,giống derby italia .,0,0
16852,mong rằng bọn em được nghỉ nhưng thầy cô vẫn cho điểm_cao bình_thường ạ .,0,0
16854,và cô viết tâm thư .,0,0
16855,cũng đúng . .,0,0
